Vader
0.1027
-0.9986
0.9651
0.6801
0.9565
0.4753
0.8986
-0.7798
0.3612
0.0
0.0
0.2023
0.2023
0.4404
0.775
0.0
0.0
-0.5106
0.0
0.0772
-0.296
-0.2382
0.2023
0.0
0.9882
0.2023
0.9794
0.2023
0.0
-0.928
0.0
0.2023
-0.34
0.0
0.4576
0.0772
0.0
0.0772
0.7351
-0.34
0.34
-0.743
0.0
0.296
-0.0258
0.0
-0.34
-0.8318
0.1091
0.34
-0.4757
0.5719
0.3612
0.4404
0.0772
0.3612
0.0
0.3612
0.0
0.0
0.3612
0.0772
0.296
0.4184
0.4199
0.3612
0.0
0.0
0.0
0.0
0.4215
0.8126
0.3818
0.0
0.0
0.4019
0.4902
0.0
0.6588
0.0
0.4215
0.3612
0.8248
0.5267
-0.9118
0.0
0.0
0.4137
0.296
-0.4767
0.1779
0.0
0.0
0.0
0.296
0.7184
0.8555
0.0
0.0
0.0
0.0
0.6705
-0.296
0.0
0.0
0.0
-0.0516
0.0
0.0
0.296
-0.0772
0.4329
0.0
0.0772
0.0
-0.128
0.3612
0.0
0.5023
0.4215
0.3612
0.0772
0.1027
0.0
0.0
0.4378
0.0
0.0
0.3736
-0.0772
-0.3818
0.0
0.296
-0.1695
0.0
0.0772
0.0772
-0.2263
0.4817
0.0
0.3595
0.0772
0.3182
0.4404
0.0772
0.9474
0.0
0.0
0.0
0.0
0.3612
0.6486
0.0
-0.5423
0.6753
0.807
0.0
0.296
-0.395
0.0
0.0
0.0
0.872
0.0
0.4939
0.8957
-0.0531
0.0772
0.0
0.0
0.0
0.0
0.0772
0.0
0.0772
0.0
0.0
0.3612
0.6597
0.4926
0.0
0.1531
0.9316
0.5023
0.3612
0.0772
0.6705
0.0258
0.0
0.4144
0.5574
-0.296
0.4019
0.5994
0.296
0.1901
0.0772
0.3182
0.5859
0.0382
0.7635
0.0
0.9426
0.0
0.4404
0.3736
0.3818
0.6486
0.0
0.0
0.0
0.0772
0.3818
0.2023
0.4588
0.9215
0.3612
0.296
0.0772
0.0772
0.3612
0.5106
-0.4098
0.4019
0.0
0.4019
0.0
0.6908
0.6705
0.0772
0.0
0.6249
0.296
0.0
0.0
0.5423
0.0
0.0772
0.6124
0.0
-0.264
0.296
0.0
0.0
0.0258
0.8632
0.4404
0.3182
0.9633
0.0
0.0772
0.5487
0.0
0.2023
0.3786
0.0
0.296
0.3818
0.0
0.3612
0.2023
0.296
0.0
0.3612
0.953
0.9551
0.0
0.0
0.7845
0.296
0.2263
0.296
-0.431
0.5106
0.0
0.0
0.3612
0.0
0.296
0.0
0.3612
0.0
0.6767
0.4019
0.296
0.0
-0.7755
0.3612
-0.1474
0.0
0.296
0.3612
0.0
0.0
0.0
0.2023
0.0772
0.8126
0.5574
0.6786
0.0772
0.0
0.0
0.7845
0.0
0.0
0.296
0.0772
0.0
0.09
0.0
0.0
-0.4019
0.0
0.4144
-0.2244
0.6124
0.6369
-0.3313
0.0
0.8957
0.0
0.6705
0.7227
0.0
0.3612
0.296
0.296
0.296
0.0
0.0
0.0
0.3736
0.0
0.2023
0.5719
0.0772
0.3612
-0.782
0.34
0.3612
0.0
0.6981
0.6369
0.6369
0.6369
0.8555
0.6369
0.3612
0.0
-0.1511
0.0
0.5106
0.0
0.8858
0.9337
0.0
0.0
0.296
0.1779
0.0
-0.1511
0.0
0.296
0.0
0.9337
0.0
0.0
0.296
0.1779
-0.296
0.0
0.296
0.296
0.0
0.296
0.3182
-0.2263
0.0
0.3612
0.0
0.296
0.0
0.0
0.0
0.0
-0.3182
0.0
0.0
0.2824
0.4019
0.6775
0.0
0.3612
0.4404
0.0
0.5023
0.0
0.0
0.1531
0.296
0.0772
0.0
0.0
0.0772
0.0
0.0
0.5719
0.7845
0.0
0.0
0.0
0.5661
0.0
0.0
0.2732
-0.6486
0.6249
0.5423
0.0
0.0
0.4199
0.0
0.0
0.0
0.296
0.0
0.2382
0.4019
0.2732
0.4019
0.4019
0.7096
0.8834
0.4939
0.3549
0.0
0.296
0.0772
0.0
0.3612
0.6369
0.2732
0.4404
-0.4767
0.3612
0.0
0.0
0.0
0.0772
0.3818
0.632
0.1531
0.3612
0.6808
0.0772
0.5209
0.0
0.0772
0.0772
0.0772
0.296
0.5719
0.8313
0.0
0.7351
-0.0516
-0.128
0.5883
0.0
0.7506
0.3612
0.168
0.0
0.6124
0.4019
-0.467
0.34
0.3736
0.3612
-0.4215
0.296
0.3612
0.0
0.9843
0.0
0.0772
0.0772
0.0
0.0
0.8198
0.8481
0.0
0.4404
0.4144
0.0772
0.0772
0.0
0.0
0.7088
0.296
-0.0516
0.6808
0.0
0.0
0.0
0.0
0.0
0.4019
0.0
0.296
0.0772
0.0
0.0
0.0
0.0
0.1154
0.0
0.0772
0.4404
0.0
0.6808
0.296
0.8519
0.4404
0.627
0.0
0.644
0.0
0.296
0.2675
-0.0271
0.0
0.3182
0.902
0.3612
0.5775
0.8971
0.0
0.0
0.0
0.0
0.504
0.5093
0.296
0.0
0.3313
0.0
0.0
0.0
0.0
0.0
0.0
0.7717
0.0
0.0258
0.3612
0.0
0.4019
0.0
0.7783
0.533
0.0
0.296
0.4215
-0.2263
0.3818
0.2263
0.296
0.9134
0.7783
0.0772
0.0772
0.0
0.3612
0.3612
0.0
0.2732
0.0
0.0
0.5859
0.5661
0.296
-0.0258
-0.0276
0.0
0.3182
0.0
-0.296
0.0
0.7307
0.296
0.5719
-0.3612
0.0
0.0772
0.0
0.0772
0.3612
0.8168
0.1531
0.3182
0.4019
0.5574
0.0
-0.0572
0.0
0.0
0.4019
0.0
0.6542
0.0
0.0
0.0
0.296
0.2389
0.0
0.0
0.9023
0.3612
0.0
0.0
0.296
0.6779
0.6767
0.0
0.0
0.7178
0.5423
-0.1531
0.6124
0.0
0.8519
0.0
0.9313
0.9296
0.0772
0.5719
0.4019
0.8948
0.3612
0.0
0.0
0.644
0.8042
0.3612
-0.1779
0.0
0.0
0.936
0.0
0.3612
0.9804
0.2023
0.3612
0.0
0.0
0.0
0.4215
0.5562
0.0
0.765
0.765
0.5502
0.0
0.0
0.0
0.9308
0.5719
0.9136
0.9098
0.7041
0.2023
0.0
0.765
0.0
0.0
0.0
-0.541
0.0
0.0
0.5719
0.0772
0.0
0.0
0.0
0.0
0.4404
0.0
0.0772
0.4173
0.0772
0.0
0.0772
0.9098
0.3612
0.3182
0.6124
0.6597
0.4404
0.6588
0.0772
0.0
0.7845
0.4939
0.4927
-0.2263
0.0772
0.296
0.0
0.5487
0.9012
0.0
0.0772
0.1531
0.6334
0.0
0.782
0.946
0.0
0.7717
-0.4019
0.0
-0.4215
0.0
-0.4767
-0.4871
0.0
0.0
0.3612
0.0
0.2023
0.6199
0.2732
0.0
0.4019
-0.9843
0.7717
0.4215
0.6369
0.9623
0.6542
0.0772
0.7707
0.8481
0.0
0.3612
0.296
0.0
0.3612
0.8008
0.9719
0.7991
0.7184
0.7003
0.0
0.0
0.0
0.0772
0.0
0.9468
0.0
0.7096
0.0
0.0
0.0
0.0
-0.3182
-0.3612
0.0
0.0
0.0
-0.0516
0.5346
0.3612
0.5267
0.0
0.4588
-0.6983
0.3182
0.0772
0.7579
0.0
0.0
0.5106
0.0
0.0
0.6588
0.0
0.3612
-0.3612
0.4019
0.7184
0.0772
0.0
0.0
0.5859
0.3096
0.3612
-0.3527
0.0
0.5145
0.3612
0.3612
0.0
0.0772
0.0
0.1531
0.3818
0.4137
-0.6705
0.0
0.0
0.0
0.4215
0.0
0.5719
0.0
0.0772
0.296
0.5106
0.6124
0.0
-0.0857
0.6229
0.3612
0.34
0.0
0.3612
0.0
0.4404
0.2023
0.0
0.6124
0.296
0.9357
0.0772
0.0
0.5994
0.0772
0.1154
0.2883
0.0
0.0
0.0
0.296
0.4404
0.8268
-0.2617
0.0
0.0
0.1511
0.1531
-0.0772
0.296
0.0
0.6588
0.0
-0.1531
0.0
0.0
0.9721
0.128
0.0
0.296
0.0
0.296
0.0
-0.4137
-0.2406
0.6369
0.0
0.0
0.765
0.9798
-0.0572
0.765
0.765
0.2023
0.0
0.0
0.0
0.5719
0.3612
-0.2869
0.0
0.296
0.3612
0.0772
0.2755
0.0772
-0.4767
0.0
0.296
0.0
0.0772
0.0
0.1779
-0.296
0.5496
-0.2411
0.0772
0.0772
0.1531
0.3612
0.0
0.0
-0.296
0.0
0.0772
0.0
0.0
0.0772
0.0
0.0
-0.2869
0.8907
0.0
0.0
0.1779
0.3182
0.0
0.0
0.1531
-0.6705
0.5719
0.4696
0.6908
0.7543
0.0
0.0
0.9343
0.6199
0.594
0.0
0.296
0.4939
0.0
0.0
-0.5423
0.0
0.997
0.0
0.7845
0.4019
0.8689
0.0
0.4019
-0.34
0.2023
0.2023
0.2023
0.0
0.6369
-0.4019
0.0
0.0
0.2023
0.4939
0.0
0.0
-0.34
0.7717
0.0
0.0
0.0
0.0
0.3612
0.296
0.0
0.4404
0.2023
0.0
0.0
0.2023
0.2023
0.0
0.2023
0.2023
0.0
0.2023
0.0
0.3612
0.5118
0.2023
0.2732
0.6166
0.5106
0.0
0.0
0.2023
0.3612
-0.34
0.0772
0.0
0.0
0.0
0.5267
0.0
0.5719
0.0
0.2263
0.0
0.3612
0.2382
0.0
-0.0516
0.0
0.0
0.4404
0.6124
0.2023
0.2023
0.0
0.8957
-0.296
0.4404
0.0
0.0
0.0
0.0
0.0258
0.0
0.4329
0.9522
0.0
0.3999
0.0
0.0
0.0258
0.0
0.3612
0.0
0.2023
0.9674
0.6486
0.6696
0.2144
0.0
0.0
0.0
0.0
0.0
0.4019
0.6249
0.3191
0.0
0.9999
0.9977
0.4767
0.0
0.0
0.0
0.8012
0.0
0.0
0.0
0.6114
0.9259
0.0
0.0
0.0
0.0
0.4601
0.9606
0.0
0.2023
0.7964
-0.0516
0.743
0.9754
0.2023
0.6249
-0.5994
0.0
0.7096
0.2023
0.0
0.2023
0.296
0.0
0.0
0.2023
0.4939
0.2023
0.9661
0.0
0.0772
0.4019
0.0
0.0772
0.0
-0.5411
-0.1288
0.0
0.4588
0.0
0.2023
0.6369
0.4939
0.3182
0.2023
0.0
0.0
0.0
0.0
0.6369
-0.1154
0.6476
0.0
0.2023
0.0
0.34
0.0
-0.5994
0.4404
-0.0772
0.0
0.1189
0.2023
0.0
0.0
-0.296
0.0
0.5499
0.128
0.0
0.0
0.836
0.0
0.2023
0.34
0.5719
0.296
0.2023
0.0
0.2023
0.6369
-0.5574
-0.3716
0.7506
0.0
0.2023
0.2023
0.0
0.0772
0.0
0.0
0.0
0.0
0.3736
0.2732
0.0
0.0387
0.2732
0.0
0.533
0.0
0.2023
0.6908
0.9241
0.4404
0.0
0.3612
-0.34
0.0
0.6784
0.0
0.0772
0.2023
0.0
0.0
0.0
0.9307
0.296
0.7184
0.0
0.296
-0.2263
0.2023
0.0
0.2023
0.0
0.4754
0.4019
0.2023
0.2023
0.4019
0.0
0.0
0.9583
0.296
0.5719
0.296
0.0
0.4588
0.0
0.0
0.0
0.8478
0.2023
0.4939
0.1531
-0.3919
0.0
-0.0772
0.0
0.7845
0.0
0.0
0.2023
0.3818
0.2023
0.9078
0.0
0.0
0.2023
0.128
0.2023
-0.9983
-0.8593
0.2023
0.5509
0.9201
0.2023
0.0772
0.0
0.0
0.0772
0.2023
0.0
0.6114
-0.3612
0.905
-0.9876
-0.0772
0.7184
0.0
0.4019
0.0
0.6678
0.7177
0.6124
0.0
0.6996
0.2023
0.0
0.9022
0.0
0.9589
0.75
0.9718
0.0
0.0
0.2023
0.2023
0.4404
0.2023
0.0
0.0
0.296
0.0
0.5859
0.2023
0.9543
0.8271
0.0
0.0
0.0
0.4926
0.0
0.5809
0.2023
0.6808
0.2023
0.2023
0.2023
0.296
0.0
0.2023
0.2023
0.5859
0.2023
0.0772
0.9977
0.0
0.0
0.2023
0.6199
0.9693
0.3612
0.7506
0.0
0.4939
0.8577
0.6249
0.2023
0.0772
0.4215
0.2023
0.0
0.2023
-0.5994
0.0
0.4404
0.0
0.34
0.2023
0.0
0.0
0.4404
0.0
0.3818
0.0
0.0
0.8777
0.0
0.0772
0.296
0.2023
0.2023
0.2023
-0.3612
0.2023
0.2023
0.7351
-0.6597
-0.918
0.9296
0.4019
0.6808
-0.296
0.0
0.0
0.0
0.4019
0.6369
0.7506
0.9965
0.2023
0.0
0.8908
0.6486
0.7783
0.2023
0.0
0.9761
0.2023
0.0387
0.4404
0.0772
0.0
0.0
-0.296
0.1269
0.2263
0.0
0.296
0.2023
0.0
0.296
0.2023
0.0
0.2023
0.2023
0.0
-0.9828
0.5046
0.0
0.2023
-0.4019
0.0
0.0
0.7655
0.5423
-0.4404
0.168
0.296
0.0
0.5859
0.4019
-0.6705
-0.5719
0.2023
0.9961
0.0
0.3612
0.1531
0.4019
0.4215
0.2023
-0.6124
0.9764
0.7422
0.0
0.2023
0.4404
0.9008
0.9628
0.0
0.5994
0.0
0.7184
0.9999
0.4404
0.2023
0.0
-0.204
0.0
0.2732
0.0
0.9808
0.0772
0.0
0.0
0.0
0.2023
0.0
0.9535
0.128
0.7783
-0.0191
0.7783
0.9682
0.1531
0.2023
0.2023
0.2023
-0.296
0.0
0.0
0.0
0.5719
0.2023
0.2023
0.743
-0.4019
0.2732
0.0
0.4019
0.8858
0.0
0.0
0.2023
0.2023
0.0
0.0
0.2589
0.0
0.0
-0.4767
0.0
0.0
-0.296
0.0
0.0
0.4939
0.0
0.8074
-0.128
0.9259
0.3612
0.0
-0.3182
0.0
0.0
0.2023
0.0
0.2023
0.9919
0.3182
0.9022
0.0
0.2023
0.962
0.2732
0.2023
-0.2263
0.168
0.2023
0.7845
0.296
0.0
0.5251
0.0
0.8118
0.296
0.4019
0.0
0.9572
0.4404
0.0
0.7992
-0.296
0.0
0.5106
0.0
0.2023
0.9155
0.2023
0.296
0.875
0.0
-0.1531
0.0
0.0
0.0
0.0
0.0
0.0
0.6124
0.2023
0.0
0.0
0.0
0.2023
0.0
0.0
0.0772
0.8316
0.2023
0.2023
-0.9757
-0.9941
0.2023
0.765
0.2023
0.2023
0.0
0.2023
0.3612
0.2023
0.3595
0.9445
0.8402
-0.875
0.0
0.2023
0.8225
0.9988
-0.9961
0.2023
0.9968
0.2023
0.2023
0.0
0.2023
0.2023
0.0
0.0
0.6249
0.6369
0.9818
0.5574
0.6369
0.8268
0.5574
0.2023
-0.296
-0.1779
0.3612
0.0
0.0
0.0
0.7783
0.6249
0.0
0.4215
0.0
0.0
0.9648
0.0
0.0
-0.2023
0.0
-0.296
0.0772
0.4019
0.0
0.0
0.0
0.0
0.0
0.2023
0.2023
0.0
0.8138
0.6369
0.3612
0.0
0.2023
0.0
0.2023
0.2023
0.2023
0.0772
0.7269
0.34
0.1027
0.0
0.296
0.0
0.0258
0.2023
-0.4019
0.4019
0.2023
0.0
0.0
0.0
0.0
0.0
0.5251
-0.4588
0.0
0.4939
0.0
0.2023
0.4404
0.0
0.2023
0.2023
0.4019
0.2023
-0.4588
0.1027
0.4019
0.0
0.3182
0.926
0.1154
0.0
0.0
0.0516
0.4404
0.6369
0.9467
0.0
0.0
0.2023
0.3939
0.8316
-0.7319
-0.34
0.0
0.0
-0.7841
0.0
0.5719
0.0
0.3833
0.6124
0.0
0.2023
0.0
0.4019
0.3612
0.0
0.296
0.9977
0.296
0.0
0.0772
0.296
0.0
0.0
-0.2732
0.0
0.0
0.0
0.2732
0.0
0.0
-0.0516
0.0
0.0
0.0
0.0
-0.0258
0.0
0.0
0.9734
0.978
-0.1232
0.0
0.0
0.2023
0.2023
0.9668
0.9099
0.3612
0.0
0.4215
0.0
-0.4285
0.7177
0.0
-0.4215
0.0
0.0
0.5707
0.0
-0.296
0.0
0.2023
0.0
0.2023
0.0
0.0
0.0
0.6705
0.0
0.0
0.0
0.0
0.0
0.0
0.2023
0.1027
0.0
0.0
0.0
0.0
0.6696
0.0
0.7906
0.9997
0.4404
0.0
0.4019
-0.25
0.5983
0.0
0.2023
0.2023
0.0
0.9765
0.0
0.0
0.5719
0.0
-0.2263
0.6249
0.0
0.5106
0.8074
0.0
0.0258
-0.4201
0.0
0.34
0.9042
0.1531
0.0
0.2523
-0.2023
-0.9655
0.2023
-0.4271
0.2023
0.2732
0.4871
0.2023
0.0
0.2023
0.0
0.0
0.7269
0.0
0.8591
0.4939
0.3612
0.0
0.5023
0.9485
0.0
0.0
0.0
0.0
0.4019
0.0772
0.3182
0.0
0.0
0.9749
0.5106
0.2023
0.0
0.0
0.0
0.0
0.296
0.4926
0.0
0.296
0.0258
0.9176
-0.1621
0.5423
0.0
-0.296
-0.3447
0.0
0.0
0.0
0.0
0.0
0.959
0.2023
0.0
0.4019
0.6786
0.296
-0.4215
0.0
0.0
0.296
0.3612
0.291
0.0
0.0
-0.3252
0.296
0.0
0.4199
0.9347
0.2023
0.6249
0.9965
-0.296
0.0
-0.4404
0.0
0.0
0.0
0.3612
0.6476
0.6369
0.0
0.0
0.2023
0.8205
0.1027
0.0
0.0772
0.0
0.9134
0.2023
0.4019
0.0
0.0
0.2023
0.0
-0.2732
-0.6187
0.4019
0.3182
0.7845
0.34
0.0
0.0
-0.7346
-0.1027
0.9538
0.5803
0.34
0.0
0.0
-0.5207
0.0
0.4199
0.8673
0.2023
0.4098
0.0
0.0
0.2023
0.0
0.0
0.0
0.7184
0.4404
-0.2263
0.6249
-0.4215
-0.5598
0.6705
0.0
0.7717
0.0
0.4019
0.7506
0.0
0.8107
-0.191
-0.0387
0.0
0.0
0.5994
0.3182
0.0
0.0
0.4404
0.3612
0.7063
0.2023
0.2023
0.0772
0.0
0.3182
0.9252
0.0
0.4019
0.0
0.2023
0.3612
0.2023
0.2023
0.2023
0.0
0.2023
0.296
0.296
0.2023
0.7351
0.7003
0.0
0.0
0.6486
0.6249
0.5927
0.2023
0.0
0.2023
0.5267
0.0
0.9686
-0.296
0.4767
0.0
0.2023
0.0
0.9581
0.6808
0.1759
0.0
0.9812
0.2023
0.2023
0.4767
0.0
-0.2584
0.0
0.0
0.2023
0.0
0.6369
0.0
0.0
0.2023
0.7506
0.0
0.0
0.0
0.0
-0.296
-0.0258
0.2023
0.3182
0.4019
0.0
0.0
0.0
-0.3595
0.4199
0.0
0.0
0.0
0.9267
0.0
0.9976
0.3612
0.3612
0.4019
0.8124
0.0
-0.2944
0.4102
0.0
0.5719
0.0
0.0
0.0
0.0
0.9286
0.5106
0.0
0.0
0.0
0.9869
0.0
0.3818
0.0258
0.0
0.4871
0.0
0.9872
0.4939
0.2023
0.0
0.3182
0.4767
0.9059
0.4574
0.6486
0.9042
0.296
0.8347
0.9932
0.2023
0.2023
0.2023
-0.2411
0.0
0.3612
0.0516
0.2023
0.9977
0.2023
0.0
0.5719
0.0
0.1027
0.9395
0.5423
0.0
-0.5994
0.4404
-0.0772
0.0
-0.9965
0.4404
0.0
0.3284
0.0
0.2023
0.7893
0.0
0.2023
0.6249
0.0
0.0382
-0.296
0.0387
0.4497
-0.6597
0.4019
-0.1531
0.7184
0.0
0.0
0.0
0.0
0.1406
0.0
0.8513
0.34
0.4926
0.2023
0.8519
0.8016
0.9081
0.2023
0.7998
0.2486
0.0
0.9709
0.2023
0.2023
0.5106
0.6808
0.296
0.8639
0.0
-0.2732
0.2023
0.0
0.3252
0.2023
0.1027
0.0
0.4019
0.0
0.0772
0.0
0.0
-0.5994
0.9949
-0.1027
0.5859
0.7807
0.7096
0.0772
0.0
-0.5267
0.0772
0.0
0.0
0.9975
0.6892
0.3612
0.0
0.4019
0.2023
0.34
-0.9845
0.3612
0.0
0.0
0.0
0.4588
-0.998
0.0
-0.9501
-0.4449
0.0
0.8633
0.0
0.0
0.5859
-0.4707
0.0
0.296
0.34
0.7096
0.3382
0.6369
0.2023
-0.2263
0.4588
-0.1531
0.5719
0.3089
0.2023
-0.956
0.6124
0.0
0.7783
0.4497
0.4019
0.0
0.0
0.34
-0.0772
0.34
-0.5023
0.8126
0.0
0.34
0.4404
0.0
0.0
-0.9999
0.4215
0.9587
0.34
0.2023
0.7184
0.0
-0.2732
0.0
0.7574
0.9202
0.6369
0.816
0.7845
0.4019
0.0
0.5719
0.0
0.9604
0.9712
0.6868
0.0
0.7096
0.4019
-0.0516
0.4404
0.296
0.9954
0.6249
0.3736
0.2023
0.0
0.34
0.4588
0.6124
0.3182
0.6908
0.2023
0.0
0.8779
0.0
0.3535
0.3182
0.0
0.0
0.0
0.0
-0.987
0.875
0.6369
0.0
0.4019
0.0
0.25
0.0
0.296
0.4019
0.5106
0.0
0.7003
0.0
0.3612
0.0
0.2023
0.2023
-0.6486
0.2023
0.0
0.992
0.0
0.0
0.2023
0.8674
0.2023
0.2023
0.0772
0.0
0.2023
0.0
-0.9973
0.0
0.0
0.2023
0.0
0.0
0.0
-0.3818
0.0
0.1779
0.0
0.0
0.0772
0.4019
0.3182
0.9524
0.3089
0.34
0.2023
0.9956
0.2023
0.2263
0.0
0.0
0.0
0.0258
0.2023
0.0258
0.0
0.7351
0.6249
0.875
0.5661
0.223
0.2023
0.2023
-0.296
0.2023
0.0258
0.9153
0.4019
0.7269
0.0
0.9982
0.0
0.9657
-0.264
0.0
0.0382
0.2023
0.2023
0.2023
0.4019
0.0258
0.0
0.0
0.0
0.5023
0.0
-0.3691
0.0
0.0
0.2023
0.0772
0.0772
0.0772
0.0
0.0
0.0
0.7503
0.0
0.0
0.0772
-0.2732
0.0
-0.3584
-0.3612
0.2023
-0.994
0.0
0.2023
0.2023
0.4696
0.0
-0.4588
0.2023
0.2023
0.2023
0.0
0.0
0.1154
0.0
0.2144
-0.1027
0.168
0.2023
0.34
0.34
0.9797
0.0
0.2023
-0.5574
0.296
-0.5106
-0.3612
0.0
0.3612
0.0
0.0
0.6597
0.4019
0.0
0.2023
0.2023
0.2382
-0.296
0.9985
0.0
0.296
0.34
0.0
0.8805
-0.0387
-0.296
0.7048
0.0
0.9879
0.0
0.8002
-0.4215
0.0
0.0382
0.0
0.4215
0.0
0.0
0.0772
-0.2411
-0.2023
0.6124
0.0
-0.5574
0.1779
0.0
0.6187
0.0
0.6249
0.0
0.7717
-0.6597
-0.9899
0.0
0.4588
0.2023
0.296
0.6422
0.2023
0.5267
0.5267
0.0
0.5719
0.0
0.0
0.5771
0.0
0.2023
0.2023
0.6124
0.4019
0.5719
0.8478
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6388
0.2023
0.2023
0.0
0.0
0.6786
0.2023
0.2023
0.0
0.0
0.2023
-0.6124
0.0
0.6249
0.0
0.34
0.2023
-0.1531
0.0772
0.2023
0.9866
0.4019
0.0
0.2023
0.3612
0.2023
0.0
0.743
0.9802
0.2023
0.3612
0.2023
0.2023
0.0
0.6072
0.2023
0.8689
0.0
0.7269
0.2263
0.296
0.0
0.0
0.0057
0.2023
0.0323
0.2023
0.2023
0.2023
0.2023
0.0
0.2935
-0.25
-0.1088
0.81
0.0
0.2023
0.0
-0.2263
0.0
0.0
0.9967
0.2023
0.0
-0.296
0.2263
0.2023
0.2023
-0.2732
0.0
0.0
0.7326
-0.6908
0.6249
0.0
0.5499
0.6486
0.2023
0.2023
0.0
0.2023
0.1531
-0.9321
0.2023
0.4097
0.7964
0.2023
0.296
0.296
-0.34
0.6369
0.6369
0.2023
0.2023
0.0
-0.434
0.3818
0.6486
0.0
0.4019
0.466
0.0
0.4767
0.0
0.0
0.0
0.0
0.0
0.0
0.989
-0.4847
0.34
-0.997
0.0
0.6705
0.0
-0.4341
0.0
0.0
0.0
0.3612
0.9436
0.0
0.0
0.34
0.0
0.0
0.0
0.2023
0.2023
0.296
0.4019
0.0
0.0
0.9411
0.0
0.4404
-0.9982
0.9609
0.2023
0.5106
0.2023
0.8843
0.1027
0.4019
0.2023
0.0
-0.2144
0.7906
0.8055
0.0
0.2023
0.0
0.0
0.4019
0.2023
0.5574
0.0
0.2023
0.0
0.0
0.296
0.8591
0.0
0.0
0.0
0.0
0.9986
-0.017
0.3612
0.0
0.2023
0.8954
0.2023
0.2023
0.9248
0.3612
0.3612
0.8922
0.0
0.4019
0.0
0.0
0.0
0.8497
0.0
0.1154
-0.9653
0.2023
0.1655
0.2023
0.0772
0.2023
-0.9925
0.0
0.9996
0.4753
0.2023
0.0
0.4019
0.8591
-0.99
0.9868
0.0
0.4404
0.0
0.0
0.4404
0.7184
0.0
0.0
0.0
0.2023
0.4019
0.2023
0.9859
0.784
0.0
-0.9274
0.4926
0.9429
0.5106
0.2023
0.4404
0.0
0.5927
0.9834
0.8268
0.0
0.6597
0.0
0.7351
-0.1759
0.0
0.0
0.2023
0.9949
0.2023
0.2023
0.0382
0.644
0.4019
0.0
0.5346
0.5365
0.0
0.1154
0.0
-0.5994
0.5267
0.0
0.0
-0.0572
0.0
0.0772
0.9756
0.4019
0.5106
0.0772
-0.1027
0.0
0.296
0.9313
-0.5584
-0.4023
0.34
0.0
0.0
0.2023
0.2023
-0.9784
0.0
0.9864
0.2023
0.0
0.5859
0.0
0.9989
0.4019
0.0
0.2023
0.0
0.9992
0.0
0.3736
0.9783
0.0
0.0
-0.9628
0.1027
-0.0516
0.0
-0.0852
0.9734
-0.9965
0.4939
0.0
0.9186
0.2023
0.9381
0.8063
0.9993
0.0
0.0
0.2023
0.765
0.4019
0.0
-0.9973
0.0
0.0
0.8271
0.0
0.2023
0.0
-0.5327
-0.1531
0.9786
0.3612
0.6249
0.9432
0.9888
0.987
0.6486
0.2023
0.1027
0.0772
0.0
0.0
0.1179
0.3089
0.25
0.1027
0.0
0.3612
0.0
0.0
-0.296
0.0
0.5399
0.7712
-0.3818
0.8655
0.4215
0.0
0.0
-0.7269
0.0258
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2023
0.1027
0.2023
0.2023
0.0
0.34
0.7269
0.1825
0.5267
0.9565
