meanExp,defeats,meanIAT,victories,redReferee,weight,yellowReferee,seIAT,height,seExp,ties,goals,games,allCards,mean_rater,age,England,France,Germany,Spain,Attacking Midfielder,Center Back,Center Forward,Center Midfielder,Defensive Midfielder,Goalkeeper,Left Fullback,Left Midfielder,Left Winger,Right Fullback,Right Midfielder,Right Winger
0.36577342260474,765,0.3384646890210149,671,0.009476196571240564,81.0,0.11575980805322669,0.0003753531904454266,181.0,0.0023389827752129198,344,133,1780,2,0.0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5828365012136303,1170,0.3682662939352366,1213,0.07572329346208097,71.0,1.0330078854573628,0.00025839524844688256,175.0,0.001146961769573601,780,339,3163,8,0.0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5863760445595563,1462,0.36763310147659223,1211,0.013617700210657458,87.0,0.42374482336311076,0.00031462582216570614,188.0,0.0014524502991330886,818,0,3491,4,0.0,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.4311208428480941,345,0.3463322482529303,575,0.0,73.0,0.21597492918716213,0.0003198294336215041,180.0,0.0013438392872858335,243,245,1163,0,0.0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.58210213293712,117,0.36966495947290856,86,0.018605648654984777,78.0,0.30234179064350286,0.0002357058373020049,179.0,0.001031757826227256,84,8,287,3,0.0,29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.4052671855478435,414,0.33818231721262276,979,0.007311845140761064,69.0,0.09948505405263301,0.00027658413566273074,170.0,0.001249992682907366,536,432,1929,1,0.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3359668924003004,380,0.3366281626427199,334,0.020437971285837683,77.0,0.3140015588460516,5.454025113076408e-05,180.0,0.00022506163657901726,225,72,939,2,0.0,27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.40775950842668557,680,0.3402130262656702,1310,0.0,84.0,0.25476629082480123,0.00030223618202461223,193.0,0.001520462439601088,474,1246,2464,0,0.0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5882973115445439,92,0.3698935941871718,99,0.0,72.0,0.13238163829188176,0.00022948964086646378,176.0,0.001001647306493109,47,24,238,0,0.0,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3365363736943482,325,0.34059363488032374,287,0.0,90.0,0.16571184036955375,0.0002397223050382927,185.0,0.001250687239348415,244,143,856,0,0.0,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5911667765952837,143,0.36817291060919866,142,0.0,73.0,0.14451230918286556,0.0002722726269475455,180.0,0.0012175992746958257,65,0,350,1,0.0,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5999357569729,666,0.37078042624330143,679,0.06937128729279389,74.0,0.824247221109121,0.00024967591947994226,177.0,0.0011114554926382665,418,181,1763,4,1.0,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.43084940846450664,738,0.34792908316746435,743,0.0,77.0,0.24248736568635854,0.00019915832465684783,176.0,0.0010587788127969931,554,259,2035,1,1.0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3814044449204267,577,0.33952329527568603,775,0.022222303580716585,76.0,0.28988992033652927,0.00029504584358562634,179.0,0.0016310667533506313,389,122,1741,2,0.0,37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5945768852691256,149,0.3693817803236995,189,0.0,79.0,0.2852720082833415,0.0002479014301322256,184.0,0.0010940421315354847,153,22,491,2,0.0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3963911966560932,817,0.33816598062465375,769,0.009637596285661493,90.0,0.3923367191624574,0.0001907989087860846,189.0,0.0008975543300564302,645,68,2231,5,0.0,34,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6001703808975843,594,0.3723498794969557,509,0.04624473483261176,78.0,0.5689644176606525,0.000274365591261939,179.0,0.001289122097934764,378,232,1481,5,1.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5884461304259564,227,0.3587723097708043,285,0.014425535611384342,80.0,0.4421452892423894,0.0005763487757003824,185.0,0.0029511279931678995,180,29,692,8,0.0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.38244273305345017,909,0.3322110767906737,1987,0.05533952884355804,75.0,0.2744248379039593,0.00057194191064529,190.0,0.002515239562163628,1109,1647,4005,6,1.0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.36263652321900225,1676,0.3271883865642373,1229,0.0,78.0,0.3483217850409289,2.9670306706932782e-05,183.0,0.00013860085159470982,1011,169,3916,1,1.0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.40958524021316506,750,0.3562984761396745,1481,0.010438055164617243,68.0,0.4442547582765842,0.0003550740007153438,170.0,0.0016429987281077786,577,284,2808,9,0.0,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.4025127299329208,51,0.34090191428375294,95,0.0,82.0,0.1998282018826872,0.0001927004196031263,184.0,0.0009200103690889228,41,17,187,1,1.0,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.51681350418442,32,0.347465775366512,12,0.0,74.0,0.08263189504700556,0.0023120745614648684,183.0,0.012138257669217403,10,0,54,0,0.0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4011187415468035,447,0.3428925464786968,720,0.0,83.0,0.18760146084821555,0.00023350501003299766,190.0,0.0010222493974071606,398,368,1565,1,0.0,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.471711022953797,564,0.35105175740211897,1624,0.025332688838250017,75.0,0.1776787385973943,0.00037963223250730743,186.0,0.0017550783856923274,666,18,2854,4,1.0,37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.33596689240030053,132,0.33662816264272144,90,0.00723220489293572,74.0,0.14102799541224653,5.4540251130763926e-05,183.0,0.0002250616365790172,27,35,249,2,0.0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.40024836240545825,471,0.34300469093964153,593,0.0,72.0,0.19053492910700717,0.00031170038562247947,177.0,0.0015410291553607503,313,488,1377,0,0.0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.34521374910958624,1221,0.33555350999219374,1360,0.0,65.0,0.46391249608162355,0.00017536742869898956,175.0,0.0007057007754043673,968,170,3549,3,0.0,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.38767370213347313,649,0.3436967228422474,685,0.021184096221827462,73.0,0.5722215863669647,0.00011311634167359899,183.0,0.0005047954848060161,432,74,1766,3,0.0,31,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7324509974343113,420,0.387806743193419,736,0.0,80.0,0.5454887104014363,0.00039155067338542213,183.0,0.001801251614913173,354,24,1510,1,1.0,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5946875585629482,514,0.36740384978104296,999,0.001146200077195047,71.0,0.7766107682739237,0.0007165007308345204,174.0,0.003839757278549729,431,108,1944,5,0.0,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.5195575280904571,622,0.36963152141672695,1078,0.013769359999992292,71.0,0.4381620314178543,0.00043006939123362155,173.0,0.002175004684188405,593,551,2293,4,0.0,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5749292555929576,86,0.36728499294099354,96,0.011407034592044238,59.0,0.1768090361766856,0.0002545874287531102,169.0,0.0011742286810648196,54,19,236,1,0.0,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34138783029540637,135,0.33714603926248415,130,0.010347616231431107,93.0,0.05691188927287109,6.027046856843115e-05,196.0,0.0002525571276018403,75,0,340,2,0.0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.345072110992275,638,0.3374768332335672,576,0.0,64.0,0.04759233056422584,0.0001754164112444589,178.0,0.0007711751439465281,404,69,1618,0,0.0,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6048610716234448,395,0.36559783753712366,436,0.04800127440842709,70.0,0.33848466299977775,0.0005266494620181831,169.0,0.0026877407560159565,253,184,1084,7,1.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.340608009413758,766,0.3347906822902447,629,0.04192405368622051,89.0,0.11319494495279549,0.0001906246821258779,188.0,0.0007533048508173099,731,0,2126,5,0.0,39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5216516924670294,646,0.3570327546899298,739,0.018409193464132806,68.0,0.4175227992600372,0.00027532369071245013,176.0,0.001277652534496043,414,224,1799,3,0.0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.439061235149942,139,0.34583256193590933,171,0.0,73.0,0.16586378094355614,0.00015946816625160717,180.0,0.0007627194065337118,78,86,388,0,0.0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6181024089875035,238,0.37177365041640537,569,0.008018333939177539,70.0,0.4283807099320798,0.0003460708433090271,179.0,0.0015887631986510938,146,60,953,6,0.0,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3923955637917507,142,0.33278509769556025,189,0.03341422398953387,65.0,0.24929289041029626,0.0001143902038209064,172.0,0.0005057454810425538,63,22,394,2,0.0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3463984633099222,702,0.3346288049348325,864,0.0,69.0,0.21366699175988876,0.00022576482064344316,176.0,0.0009075807077036802,775,132,2341,0,1.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3388414121788749,63,0.33551949255983465,64,0.01105689327988233,74.0,0.11062860959212528,0.00012951517884085187,177.0,0.0005072485755681285,70,8,197,2,0.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.34993587084543254,597,0.3368463341510226,480,0.021058092549806073,73.0,0.15243470367936007,0.0001648662283273356,184.0,0.0006821900248717433,372,67,1449,6,0.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4826280531398741,1370,0.34952559693361845,1399,0.025821717864374347,76.0,0.4895160181732252,0.000272750012794544,183.0,0.0014047400033086292,839,98,3608,7,0.0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5543748864533056,149,0.35984507858752485,152,0.004319319592760731,67.0,0.3059019148904131,0.0005255792462361961,168.0,0.0029859974509790564,165,30,466,1,0.0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3374317165023423,333,0.3333746055176298,319,0.0,68.0,0.21811377133959245,0.00044626678062233333,174.0,0.001732238692012893,308,59,960,0,1.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3494368244049679,124,0.3365127170478582,146,0.04175256717473855,75.0,0.24053156511097665,0.00010878658489536734,185.0,0.00044429128857211236,106,16,376,4,1.0,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5762411248371839,337,0.3668308152569498,686,0.037576113950263355,90.0,0.5416465476317454,0.0004348856294228815,195.0,0.0020791531891450276,307,116,1330,4,0.0,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.4149803147231218,93,0.34224541501913497,88,0.0,72.0,0.0608064452507576,9.109056832778529e-05,185.0,0.0004180182722168635,42,31,223,0,0.0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.38444134873907776,224,0.34069086217586986,549,0.0,80.0,0.1502133033200579,0.00011073999745905296,194.0,0.0005057865590020618,212,61,985,1,1.0,31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5464666404153655,80,0.36068665059684785,116,0.027587770569161958,85.0,0.3452253259299145,0.00021816658926718534,193.0,0.0010558953972362461,94,11,290,2,1.0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.34218505112602365,153,0.337064655610138,171,0.0,79.0,0.16695621933692006,5.988863649505923e-05,179.0,0.00025552778185626335,101,63,425,0,0.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3393291927929152,147,0.3369545562628774,93,0.0021980230556961503,70.0,0.2082957808628085,6.00760472537412e-05,184.0,0.0002514925201204702,121,41,361,2,0.0,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5894320039884408,322,0.3696140902680322,962,0.0,74.0,0.5924227546642259,0.0007254230034050176,178.0,0.003904065189423147,210,11,1494,2,0.0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.5771560103808394,1424,0.36767703770496885,1805,0.04209107337839578,69.0,1.6061800026037172,0.0002627924806405386,176.0,0.00116634828774244,1016,38,4245,7,0.0,34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.473445075257102,1545,0.34781939222320607,2720,0.00862544502535667,70.0,0.5076611698374685,0.00022650856912463863,183.0,0.001091557051860931,1337,2204,5602,6,0.0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3370658211923012,1013,0.34051525496622403,1047,0.0,79.0,0.31935690419976825,0.00013660778948855796,181.0,0.000603107106113052,684,193,2744,0,0.0,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3608062115730317,1298,0.33662662421292994,2037,0.04171954610726331,64.0,0.8549540770904499,0.00024147305899080302,170.0,0.001016423131875173,1627,184,4962,4,0.0,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.40119944886117964,1137,0.33940921345130626,2948,0.0,73.0,0.2885989947613744,0.00025573207625329865,181.0,0.0011208020581171606,1169,885,5254,3,1.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34443586140680965,28,0.33739387292879774,81,0.0,82.0,0.057982332331294996,5.906260825872554e-05,187.0,0.000244199590118798,34,3,143,0,0.0,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3746276590701623,196,0.3386129339010489,223,0.0,70.0,0.14868704492233692,0.0002561240286420774,176.0,0.0010729281352068443,207,10,626,1,0.0,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31917087543572786,329,0.32840871507945757,312,0.0,68.0,0.14696971629326738,0.0018394790363720633,179.0,0.007939248633314923,309,130,950,0,0.0,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4358765793461718,75,0.341507275464527,94,0.003192220775739477,73.0,0.06127597462241593,0.0003468198202510986,178.0,0.0018926179573786725,40,3,209,3,1.0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.36842853293376143,506,0.33749673437386934,1029,0.0,72.0,0.5267635626734013,0.00028087399117276805,180.0,0.0011872679754760295,851,30,2386,3,1.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.40989761470984865,706,0.34366393787079264,2729,0.019839741858943986,72.0,0.39192207214727665,0.0003802993318706966,170.0,0.001652652879721518,732,1319,4167,6,0.0,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3707638902838712,519,0.3383303225434079,320,0.0,69.0,0.23623348477513073,0.0002221245349260404,173.0,0.0009235950914434673,395,16,1234,1,0.0,35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37892182672260943,493,0.33098659573793016,312,0.0019439163440549767,78.0,0.25238546066022627,0.00022171117742698291,194.0,0.0012506671114658433,316,119,1121,1,0.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5798643246964785,32,0.3780698690892252,25,0.0,81.0,0.07120847355850643,0.0002762920798157426,187.0,0.0013230016235048574,24,8,81,0,0.0,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.5926337050818101,129,0.3731026233653707,140,0.0,69.0,0.26054838811738806,0.00040237506507141826,174.0,0.0020771715877629902,100,16,369,2,0.0,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3794844582509346,423,0.3381337722938039,809,0.0,77.0,0.31357828773433205,0.00024335124748235513,186.0,0.0010227466066077139,494,62,1726,0,0.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3984276260474647,3281,0.33397136198494687,10092,0.016890706632072077,77.0,0.6405513835130192,0.000155673202853306,183.0,0.0007792026137300817,3559,5141,16932,4,0.0,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.36952312753655997,529,0.32973495671319225,410,0.0,82.0,0.18763602379980013,3.496635353361465e-05,172.0,0.00015428564439254027,263,247,1202,1,1.0,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35514853436664934,1088,0.3328501169635243,935,0.021440874188252815,77.0,0.25283295712645454,0.00014576717339574485,188.0,0.0005880551331205791,875,658,2898,7,1.0,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5763595088325091,1236,0.3677729065460347,1930,0.0,74.0,1.5645951503358522,0.00023451612470815902,180.0,0.001024789843158406,969,299,4135,7,0.0,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3693928719731858,1886,0.32970084901986435,1671,0.0,76.0,0.6039501123030967,3.978911303499847e-05,178.0,0.00017796242485478738,1525,1162,5082,0,1.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3844647715619878,199,0.3365431530921887,337,0.0,79.0,0.03235619392786421,0.00022931040409662109,186.0,0.000965272218806883,132,23,668,0,0.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4991782525523223,261,0.3487782647291333,209,0.013548021984976313,79.0,0.2128315241737082,0.0003064419833115355,188.0,0.0014377121011752774,140,12,610,7,0.0,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6791162886568245,326,0.3746239481921328,454,0.0,64.0,0.6056206230357367,0.0009788919567096015,167.0,0.004896239920052056,265,123,1045,0,0.0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.398027468001702,820,0.33293836223862816,3077,0.0,72.0,0.5978041473844105,9.30500927615895e-05,176.0,0.00041262596600977284,1199,25,5096,1,1.0,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34267809453514936,806,0.33468275098320693,662,0.0037826213852229025,65.0,0.2053491215328755,0.00021098566471358115,176.0,0.0008522592910059207,616,289,2084,2,0.0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34381368737921,337,0.33234616193353744,298,0.0,74.0,0.2949166187676599,0.0002968048011476755,183.0,0.0013393302672429824,250,14,885,0,1.0,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5882973115445439,130,0.3698935941871721,87,0.010193520273741659,75.0,0.4281278514971501,0.00022948964086646372,182.0,0.0010016473064931078,67,4,284,4,0.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5882973115445439,158,0.3698935941871718,147,0.0,79.0,1.1025758367323852,0.00022948964086646378,188.0,0.0010016473064931091,44,12,349,2,0.0,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.43110192880877096,664,0.3383071485672262,1021,0.008305595696148912,74.0,0.24854325980622863,0.00016436789613947188,183.0,0.0007939905418372127,604,674,2289,1,0.0,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.37177955892770637,3652,0.3299278336246214,5239,0.017154060830340063,78.0,1.0263792157332696,0.00013194042739722288,184.0,0.0006890953655240964,3226,1229,12117,4,0.0,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6296435398697635,44,0.3610779283042292,46,0.0,79.0,0.5006203578182856,0.0013344228055411581,187.0,0.006344051597704945,33,49,123,1,1.0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.47775670228932277,346,0.3520044512417141,349,0.0,75.0,0.2310709086813406,0.00013659639678046762,178.0,0.000609126589076067,212,16,907,0,0.0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3568726978637269,189,0.3374750054699196,289,0.02546415991099306,74.0,0.2695970650607792,0.0002112337292801399,180.0,0.000872582654081222,173,36,651,3,1.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3825622635185861,1657,0.33107520387812966,1810,0.01626534201531695,71.0,0.5158763853840078,9.300876044817162e-05,188.0,0.0004365871765808008,933,360,4400,4,0.0,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.39074647593798867,1110,0.33234739438406663,1590,0.04554234973388322,74.0,0.46440623534468,9.468236052812682e-05,180.0,0.000449645300032994,814,156,3514,8,0.0,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5832948321902693,436,0.35987338961490317,481,0.06027942020770648,76.0,0.5108703317415662,0.0010262367671779074,171.0,0.005940268065577814,305,134,1222,15,0.0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.5836336371020006,639,0.3686278152661298,657,0.0,71.0,0.4940671857679164,0.00024987143189237514,178.0,0.0011015541484439497,434,146,1730,2,0.0,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.35137703334807663,322,0.3371289830365848,295,0.01687509079193781,82.0,0.10516979930978601,0.00017942936091794643,183.0,0.0007300130150498825,276,0,893,1,0.0,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3606554292338658,657,0.3370167863640107,791,0.002421605989095769,66.0,0.32402061447540254,0.00019936898285653813,171.0,0.0008155605006535834,487,209,1935,1,0.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3542770066968473,431,0.33639766687540773,586,0.01419650495194768,73.0,0.11697594586956445,0.00017794309702269724,181.0,0.0007405412849914982,406,0,1423,1,0.0,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.44218926482912607,88,0.3487638601704597,129,0.012180392869470966,76.0,0.17298299692959004,0.00022708269759726858,188.0,0.0010009996355934846,63,13,280,1,1.0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3601298142513201,382,0.3393694542176317,506,0.008928252943048965,74.0,0.3918929969948607,0.00010788980208963349,188.0,0.0004804247669484562,304,56,1192,4,0.0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.37188303973673453,1470,0.3291088525334573,1334,0.003356929955814487,74.0,0.4639317502369622,5.291508907578864e-05,180.0,0.00023628720354247244,757,27,3561,2,0.0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37673839659547675,1769,0.34109990111965777,2936,0.011122680871334022,85.0,0.5919305452960034,0.00012601599710192356,180.0,0.0005966334344738364,1265,1165,5970,4,1.0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6046110102130169,131,0.3706276256161091,180,0.0,78.0,0.09865140516853103,0.0006673252226324051,186.0,0.003597144519517126,133,0,444,0,0.0,34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.4656917036087386,438,0.35322082393171295,284,0.01338497621976163,84.0,0.3350798244977277,0.0002162491896135814,190.0,0.0010555363774505519,217,37,939,3,0.0,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.33596689240030053,64,0.33662816264272144,82,0.0,82.0,0.0,5.454025113076393e-05,193.0,0.0002250616365790172,43,58,189,0,0.0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.41833659061663453,464,0.347363351000258,559,0.010275533603706422,68.0,0.15557401555262867,0.0011252089424793987,179.0,0.006371226787744876,356,307,1379,2,1.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.37232405451511424,93,0.3390875651936695,58,0.026618446784901904,74.0,0.2353220651884744,0.0002731600139711973,180.0,0.0012417041041432562,50,28,201,1,0.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.42103039986778856,658,0.34891470945309117,804,0.01815442425931921,80.0,0.5077987091141053,8.544176550408544e-05,186.0,0.00034568698804178765,391,15,1853,4,1.0,34,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.4877272774032743,398,0.3489376644352572,955,0.0011299421058157029,83.0,0.23976511148689722,0.0005196500215603378,176.0,0.0025865131827631682,387,150,1740,1,0.0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4457766343418034,274,0.3461191760357238,376,0.0,74.0,0.1269743471311209,0.000802814495637731,175.0,0.004001171213631727,209,216,859,0,1.0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.37910865559837176,118,0.3430866163700902,210,0.005558636818537372,77.0,0.3029654906376218,0.0004439045721830995,181.0,0.002116962257061315,135,140,463,2,1.0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.38957428927485477,1388,0.33288529118303256,2386,0.0,70.0,0.5226435838993952,0.00015144593348729205,178.0,0.0007712791638762001,1072,193,4846,2,1.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4059858448696505,255,0.3360545730685956,495,0.0023885847762526156,83.0,0.20577863939056826,7.19516169225029e-05,190.0,0.00030869090506838593,194,50,944,4,0.0,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.3897998352551675,1627,0.33230556511084686,1475,0.0008330917634246927,76.0,0.5295384938548755,8.653992913348455e-05,178.0,0.0003854301870280241,1056,154,4158,2,0.0,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4332947925979526,429,0.343210123943429,1308,0.0010593930247421296,82.0,0.07545592717263923,0.00020231525080129784,191.0,0.0009676966250379459,541,0,2278,1,0.0,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5882973115445439,40,0.3698935941871719,22,0.0,82.0,0.24487100924254956,0.000229489640866464,186.0,0.00100164730649311,13,0,75,1,0.0,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.3838887300874985,1184,0.34150472897752054,1934,0.02175509611998993,74.0,0.8416763944656142,0.00011798200772436077,171.0,0.0005136530321032137,881,320,3999,4,0.0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5733485687376536,491,0.36875483689045185,1964,0.0,82.0,0.4016401017734235,0.0004697915733537129,184.0,0.0024611542176724913,459,1392,2914,1,0.0,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.4798913346104288,293,0.33983555829017315,325,0.060538396163181296,71.0,0.21670565034812636,0.000999057723382456,178.0,0.005866976217666381,212,22,830,7,0.0,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5368899063406769,132,0.35321350712259775,156,0.0021215380310815155,89.0,0.22028210937459655,0.0004885045855015574,189.0,0.002449614998713875,77,13,365,3,0.0,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31121215865156476,204,0.3404385782167672,265,0.017584184445569202,74.0,0.13738073101586556,0.00033465588260318395,176.0,0.0014424100369110238,166,6,635,1,0.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5507037273546275,299,0.36109979793455044,660,0.022492744266002715,77.0,0.5281726949561437,0.00031390843926955845,179.0,0.0015680399443852315,250,120,1209,1,0.0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4311583428060847,106,0.3467734847561047,231,0.0,82.0,0.26681983207677024,0.00024870930671937815,185.0,0.0011193670797526407,118,19,455,1,0.0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.35396254291146106,730,0.33597545427240405,838,0.017652233131040213,76.0,0.3464139529938824,0.0002223778854874892,187.0,0.0009057310084491571,665,51,2233,4,0.0,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
